type,date,year,month,day,observation_number,track,latitude,longitude,amplitude,speed_average,effective_radius,lat_origin,long_origin,cruise,cast,long_profile,lat_profile,distance
cyclonic,2008-10-25,2008,Oct,25,26,462557,32.6658058166504,-64.0919189453125,0.0456,0.1811,0.495049504950495,32.3937377929688,-61.8759765625,,,,,
cyclonic,2008-10-26,2008,Oct,26,27,462557,32.6654815673828,-64.1233520507813,0.0493,0.1837,0.484248424842484,32.3937377929688,-61.8759765625,,,,,
cyclonic,2008-12-19,2008,Dec,19,48,465151,31.7883434295654,-63.211181640625,0.1658,0.2687,1.29297929792979,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-20,2008,Dec,20,49,465151,31.7571048736572,-63.2840576171875,0.1655,0.2657,1.27812781278128,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-21,2008,Dec,21,50,465151,31.7431735992432,-63.3406677246094,0.1733,0.2616,1.33843384338434,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-22,2008,Dec,22,51,465151,31.7351799011231,-63.4020690917969,0.1741,0.2634,1.39243924392439,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-23,2008,Dec,23,52,465151,31.7226123809814,-63.4598999023438,0.1808,0.2638,1.45634563456346,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-24,2008,Dec,24,53,465151,31.6974716186523,-63.5367126464844,0.1808,0.2671,1.43294329432943,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-25,2008,Dec,25,54,465151,31.6713485717773,-63.5906066894531,0.1888,0.2671,1.53645364536454,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-26,2008,Dec,26,55,465151,31.6632747650147,-63.64599609375,0.1911,0.2713,1.51395139513951,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-27,2008,Dec,27,56,465151,31.6243400573731,-63.6890563964844,0.1912,0.2728,1.54005400540054,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-28,2008,Dec,28,57,465151,31.6308135986328,-63.7461242675781,0.1922,0.2731,1.5031503150315,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-29,2008,Dec,29,58,465151,31.611988067627,-63.8036499023438,0.1925,0.2714,1.55985598559856,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-30,2008,Dec,30,59,465151,31.5950660705566,-63.8385009765625,0.1958,0.2708,1.59225922592259,32.5105171203613,-60.75830078125,,,,,
cyclonic,2008-12-31,2008,Dec,31,60,465151,31.6211967468262,-63.8941040039063,0.1895,0.2673,1.53240324032403,32.5105171203613,-60.75830078125,,,,,
