cruise,cast,date,month,day,longitude,latitude,depth,temperature,salinity,density,oxygen
10231,1,2008-01-15,Jan,15,-64.168,31.579,10,21.1378,36.6616,25.7254795370797,220.786
10231,1,2008-01-15,Jan,15,-64.168,31.579,20,21.1178,36.6558,25.7270971570775,220.984
10231,1,2008-01-15,Jan,15,-64.168,31.579,30,20.9906,36.6312,25.7438810507762,220.98
10231,1,2008-01-15,Jan,15,-64.168,31.579,40,21.0054,36.646,25.7516138208503,220.562
10231,1,2008-01-15,Jan,15,-64.168,31.579,50,21.0092,36.6536,25.7568881162619,219.962
10231,1,2008-01-15,Jan,15,-64.168,31.579,60,20.9184,36.6404,25.7722624100216,218.284
10231,1,2008-01-15,Jan,15,-64.168,31.579,70,20.7962,36.6192,25.7900473960752,217.4
10231,1,2008-01-15,Jan,15,-64.168,31.579,80,20.8514,36.6624,25.8084150599288,218.726
10231,1,2008-01-15,Jan,15,-64.168,31.579,90,20.6042,36.619,25.8430478968866,212.428
10231,1,2008-01-15,Jan,15,-64.168,31.579,100,20.3404,36.619,25.9148476101372,205.36
10231,1,2008-01-15,Jan,15,-64.168,31.579,110,20.101,36.6364,25.9926904740312,200.816
10231,1,2008-01-15,Jan,15,-64.168,31.579,120,19.777,36.6504,26.0898397494829,197.114
10231,1,2008-01-15,Jan,15,-64.168,31.579,130,19.3504,36.6524,26.2037874163652,195.144
10231,1,2008-01-15,Jan,15,-64.168,31.579,140,19.1082,36.6318,26.2513471194853,193.314
10231,1,2008-01-15,Jan,15,-64.168,31.579,150,18.8688,36.6074,26.2947612705916,195.636
10231,1,2008-01-15,Jan,15,-64.168,31.579,160,18.7268,36.6034,26.3284687688039,195.694
10231,1,2008-01-15,Jan,15,-64.168,31.579,170,18.667,36.6134,26.3518099521547,197.452
10231,1,2008-01-15,Jan,15,-64.168,31.579,180,18.5656,36.6062,26.3725050549336,199.14
10231,1,2008-01-15,Jan,15,-64.168,31.579,190,18.465,36.5964,26.3909230461776,199.818
10231,1,2008-01-15,Jan,15,-64.168,31.579,200,18.4096,36.5966,26.4055078816023,199.274
10231,1,2008-01-15,Jan,15,-64.168,31.579,210,18.325,36.5864,26.4194443977512,198.336
10231,1,2008-01-15,Jan,15,-64.168,31.579,220,18.2664,36.578,26.4281739613362,199.39
10231,1,2008-01-15,Jan,15,-64.168,31.579,230,18.2394,36.5802,26.4370714361532,204.18
10231,1,2008-01-15,Jan,15,-64.168,31.579,240,18.1852,36.5714,26.4443421278045,201.208
10231,1,2008-01-15,Jan,15,-64.168,31.579,250,18.1292,36.5614,26.4511133727859,198.34
10231,1,2008-01-15,Jan,15,-64.168,31.579,260,18.0771666666667,36.5538333333333,26.4587703481234,197.745
10231,1,2008-01-15,Jan,15,-64.168,31.579,270,18.0204,36.5446,26.4663027459911,197.356
10231,1,2008-01-15,Jan,15,-64.168,31.579,280,17.9686,36.5366,26.4734688381344,197.626
10231,1,2008-01-15,Jan,15,-64.168,31.579,290,17.9356,36.5352,26.4810132818373,199.442
10231,1,2008-01-15,Jan,15,-64.168,31.579,300,17.9594,36.55,26.4868973883075,204.162
10231,1,2008-01-15,Jan,15,-64.168,31.579,310,17.8836,36.5304,26.4910726070408,201.046
10231,1,2008-01-15,Jan,15,-64.168,31.579,320,17.9028,36.5464,26.4990272080753,206.304
10231,1,2008-01-15,Jan,15,-64.168,31.579,330,17.863,36.5392,26.5037756020192,205.67
10231,1,2008-01-15,Jan,15,-64.168,31.579,340,17.775,36.5162,26.5082717458444,202.454
10231,1,2008-01-15,Jan,15,-64.168,31.579,350,17.7812,36.5298,26.5176068276981,206.908
10231,1,2008-01-15,Jan,15,-64.168,31.579,360,17.7478,36.524,26.5218136028397,207.49
10231,1,2008-01-15,Jan,15,-64.168,31.579,370,17.7126,36.5212,26.5287496314319,208.488
10231,1,2008-01-15,Jan,15,-64.168,31.579,380,17.692,36.522,26.5348543543733,209.778
10231,1,2008-01-15,Jan,15,-64.168,31.579,390,17.6732,36.5208,26.5389793197945,210.556
10231,1,2008-01-15,Jan,15,-64.168,31.579,400,17.6434,36.516,26.5430322061923,210.686
10231,1,2008-01-15,Jan,15,-64.168,31.579,410,17.602,36.5082,26.5476130538435,210.22
10231,1,2008-01-15,Jan,15,-64.168,31.579,420,17.5542,36.5008,26.5540447599458,210.954
10231,1,2008-01-15,Jan,15,-64.168,31.579,430,17.537,36.5008,26.5586768388963,212.328
10231,1,2008-01-15,Jan,15,-64.168,31.579,440,17.5074,36.4958,26.5624882461408,213.174
10231,1,2008-01-15,Jan,15,-64.168,31.579,450,17.4752,36.4886,26.5652334706528,213.216
10231,1,2008-01-15,Jan,15,-64.168,31.579,460,17.4358,36.479,26.5678741084309,212.828
10231,1,2008-01-15,Jan,15,-64.168,31.579,470,17.3976,36.4708,26.571279901374,212.774
10231,1,2008-01-15,Jan,15,-64.168,31.579,480,17.338,36.4576666666667,26.5761002857114,212.135
10231,1,2008-01-15,Jan,15,-64.168,31.579,490,17.2852,36.445,26.579604627566,211.198
10231,1,2008-01-15,Jan,15,-64.168,31.579,500,17.2273333333333,36.4313333333333,26.583399698523,209.913333333333
10231,2,2008-01-15,Jan,15,-64.16,31.661,10,20.939,36.5628,25.7048592967791,221.272
10231,2,2008-01-15,Jan,15,-64.16,31.661,20,20.945,36.563,25.7038821389605,221.598
10231,2,2008-01-15,Jan,15,-64.16,31.661,30,20.9516,36.5634,25.7029026848226,221.582
10231,2,2008-01-15,Jan,15,-64.16,31.661,40,20.9544,36.5642,25.7032673879652,221.66
10231,2,2008-01-15,Jan,15,-64.16,31.661,50,20.964,36.5678,25.7039071648353,221.162
10231,2,2008-01-15,Jan,15,-64.16,31.661,60,20.9834,36.5778,25.7067403790968,219.938
10231,2,2008-01-15,Jan,15,-64.16,31.661,70,21.013,36.5972,25.7139302666771,219.104
10231,2,2008-01-15,Jan,15,-64.16,31.661,80,20.9894,36.5972,25.7209389930271,218.34
10231,2,2008-01-15,Jan,15,-64.16,31.661,90,20.984,36.6088,25.7317793588147,216.92
10231,2,2008-01-15,Jan,15,-64.16,31.661,100,20.855,36.5888,25.7523435910591,215.028
10231,2,2008-01-15,Jan,15,-64.16,31.661,110,20.63,36.5474,25.7825569768418,213.072
10231,2,2008-01-15,Jan,15,-64.16,31.661,120,20.4888,36.5354,25.8121228222665,212.926
10231,2,2008-01-15,Jan,15,-64.16,31.661,130,20.4486,36.5666,25.847262164233,207.162
10231,2,2008-01-15,Jan,15,-64.16,31.661,140,20.2628333333333,36.6158333333333,25.9352825269821,199.261666666667
10231,2,2008-01-15,Jan,15,-64.16,31.661,150,19.9242,36.6498,26.0519635832504,194.618
10231,2,2008-01-15,Jan,15,-64.16,31.661,160,19.4238,36.651,26.1850237687873,191.588
10231,2,2008-01-15,Jan,15,-64.16,31.661,170,19.1214,36.6456,26.2599626167836,193.816
10231,2,2008-01-15,Jan,15,-64.16,31.661,180,18.9544,36.638,26.2976574441564,193.396
10231,2,2008-01-15,Jan,15,-64.16,31.661,190,18.8342,36.632,26.3243497917761,195.304
10231,2,2008-01-15,Jan,15,-64.16,31.661,200,18.722,36.625,26.3481076923524,196.786
10231,2,2008-01-15,Jan,15,-64.16,31.661,210,18.6066,36.6152,26.3704115435647,197.718
10231,2,2008-01-15,Jan,15,-64.16,31.661,220,18.5012,36.603,26.3882356148504,198.676
10231,2,2008-01-15,Jan,15,-64.16,31.661,230,18.412,36.5932,26.4037046809116,198.202
10231,2,2008-01-15,Jan,15,-64.16,31.661,240,18.3596,36.5874,26.4129097250659,197.704
10231,2,2008-01-15,Jan,15,-64.16,31.661,250,18.324,36.5884,26.4230740810371,199.314
10231,2,2008-01-15,Jan,15,-64.16,31.661,260,18.297,36.588,26.4299966961344,200.324
10231,2,2008-01-15,Jan,15,-64.16,31.661,270,18.2602,36.5834,26.4361509409471,200.618
10231,2,2008-01-15,Jan,15,-64.16,31.661,280,18.2336,36.5832,26.4431082892123,201.922
10231,2,2008-01-15,Jan,15,-64.16,31.661,290,18.2012,36.5828,26.451354810744,204.026
10231,2,2008-01-15,Jan,15,-64.16,31.661,300,18.1634,36.5786,26.4580273640713,204.81
10231,2,2008-01-15,Jan,15,-64.16,31.661,310,18.1468,36.5778,26.4620034971571,204.676
10231,2,2008-01-15,Jan,15,-64.16,31.661,320,18.1162,36.5742,26.4673180675642,206.344
10231,2,2008-01-15,Jan,15,-64.16,31.661,330,18.0726,36.567,26.4731020301377,207.406
10231,2,2008-01-15,Jan,15,-64.16,31.661,340,18.0576,36.5652,26.4758962131975,207.57
10231,2,2008-01-15,Jan,15,-64.16,31.661,350,18.012,36.5568,26.4812258730651,207.452
10231,2,2008-01-15,Jan,15,-64.16,31.661,360,17.9434,36.5442,26.4890173414307,207.478
10231,2,2008-01-15,Jan,15,-64.16,31.661,370,17.8996,36.5368,26.4946210142271,207.694
10231,2,2008-01-15,Jan,15,-64.16,31.661,380,17.8476666666667,36.5286666666667,26.5016915731714,207.691666666667
10231,2,2008-01-15,Jan,15,-64.16,31.661,390,17.8016,36.5222,26.5085706323705,207.63
10231,2,2008-01-15,Jan,15,-64.16,31.661,400,17.779,36.52,26.5128856455441,207.678
10231,2,2008-01-15,Jan,15,-64.16,31.661,410,17.7734,36.5226,26.5167013951567,207.66
10231,2,2008-01-15,Jan,15,-64.16,31.661,420,17.7494,36.5204,26.5213568779949,207.816
10231,2,2008-01-15,Jan,15,-64.16,31.661,430,17.73,36.5198,26.526104988089,208.318
10231,2,2008-01-15,Jan,15,-64.16,31.661,440,17.7052,36.5184,26.5315582867231,208.934
10231,2,2008-01-15,Jan,15,-64.16,31.661,450,17.6694,36.513,26.5366307061934,209.666
10231,2,2008-01-15,Jan,15,-64.16,31.661,460,17.6418,36.51,26.541525366926,209.876
10231,2,2008-01-15,Jan,15,-64.16,31.661,470,17.5866,36.4976,26.545937110652,208.296
10231,2,2008-01-15,Jan,15,-64.16,31.661,480,17.489,36.4738,26.5518838080599,205.056
10231,2,2008-01-15,Jan,15,-64.16,31.661,490,17.4072,36.453,26.5562026976094,201.016
10231,2,2008-01-15,Jan,15,-64.16,31.661,500,17.2366666666667,36.4096666666667,26.5644838958375,192.716666666667
10231,3,2008-01-15,Jan,15,-64.164,31.665,10,20.9486,36.5728,25.709894792496,221.278
10231,3,2008-01-15,Jan,15,-64.164,31.665,20,20.9476,36.5722,25.7102272307416,221.338
10231,3,2008-01-15,Jan,15,-64.164,31.665,30,20.9428,36.571,25.7111535044924,221.4
10231,3,2008-01-15,Jan,15,-64.164,31.665,40,20.9408,36.5698,25.7113103962882,221.442
10231,3,2008-01-15,Jan,15,-64.164,31.665,50,20.9412,36.5698,25.7117306777708,221.466
10231,3,2008-01-15,Jan,15,-64.164,31.665,60,20.947,36.5712,25.7117447873983,221.354
10231,3,2008-01-15,Jan,15,-64.164,31.665,70,20.9596,36.5744,25.7112674594664,221.258
10231,3,2008-01-15,Jan,15,-64.164,31.665,80,20.9714,36.5788,25.7119165970529,220.944
10231,3,2008-01-15,Jan,15,-64.164,31.665,90,21.001,36.5948,25.7165083058841,218.728
10231,3,2008-01-15,Jan,15,-64.164,31.665,100,20.8816,36.5816,25.7396680434944,214.394
10231,3,2008-01-15,Jan,15,-64.164,31.665,110,20.713,36.56,25.7696798927447,213.192
10231,3,2008-01-15,Jan,15,-64.164,31.665,120,20.5918,36.5516,25.7966838462878,211.762
10231,3,2008-01-15,Jan,15,-64.164,31.665,130,20.5438,36.587,25.8371635843571,205.916
10231,3,2008-01-15,Jan,15,-64.164,31.665,140,20.349,36.6124,25.9095310945238,199.802
10231,3,2008-01-15,Jan,15,-64.164,31.665,150,20.0362,36.6474,26.0203416871879,194.682
10231,3,2008-01-15,Jan,15,-64.164,31.665,160,19.6884,36.6638,26.1254732274329,191.494
10231,3,2008-01-15,Jan,15,-64.164,31.665,170,19.4332,36.657,26.1876258121562,190.928
10231,3,2008-01-15,Jan,15,-64.164,31.665,180,19.098,36.6418,26.2635204381197,193.538
10231,3,2008-01-15,Jan,15,-64.164,31.665,190,18.9122,36.6354,26.3069157820427,193.842
10231,3,2008-01-15,Jan,15,-64.164,31.665,200,18.795,36.626,26.3302014810443,194.466
10231,3,2008-01-15,Jan,15,-64.164,31.665,210,18.725,36.6258,26.3483710557808,197.016
10231,3,2008-01-15,Jan,15,-64.164,31.665,220,18.6242,36.618,26.3685012285152,198.284
10231,3,2008-01-15,Jan,15,-64.164,31.665,230,18.4816,36.6002,26.3914521678963,198.66
10231,3,2008-01-15,Jan,15,-64.164,31.665,240,18.3992,36.5916,26.4061117980707,197.622
10231,3,2008-01-15,Jan,15,-64.164,31.665,250,18.3522,36.5912,26.418085878002,199.29
10231,3,2008-01-15,Jan,15,-64.164,31.665,260,18.298,36.5875,26.4293627989988,200.336666666667
10231,3,2008-01-15,Jan,15,-64.164,31.665,270,18.2754,36.5854,26.4339185609227,200.838
10231,3,2008-01-15,Jan,15,-64.164,31.665,280,18.241,36.5826,26.4408410031642,201.894
10231,3,2008-01-15,Jan,15,-64.164,31.665,290,18.2174,36.583,26.4475020123812,202.998
10231,3,2008-01-15,Jan,15,-64.164,31.665,300,18.1904,36.5814,26.4534739718219,204.5
10231,3,2008-01-15,Jan,15,-64.164,31.665,310,18.1532,36.5744,26.4578461577813,206.052
10231,3,2008-01-15,Jan,15,-64.164,31.665,320,18.108,36.567,26.4638912730705,206.108
10231,3,2008-01-15,Jan,15,-64.164,31.665,330,18.086,36.5646,26.4679746394074,206.98
10231,3,2008-01-15,Jan,15,-64.164,31.665,340,18.0652,36.564,26.4731315088781,207.44
10231,3,2008-01-15,Jan,15,-64.164,31.665,350,18.0338,36.561,26.4790789876232,207.596
10231,3,2008-01-15,Jan,15,-64.164,31.665,360,18.0178,36.5624,26.4845712328368,207.398
10231,3,2008-01-15,Jan,15,-64.164,31.665,370,17.989,36.5586,26.4892484285616,207.07
10231,3,2008-01-15,Jan,15,-64.164,31.665,380,17.9454,36.5518,26.4952830476205,207.584
10231,3,2008-01-15,Jan,15,-64.164,31.665,390,17.8964,36.5418,26.5001764839435,206.358
10231,3,2008-01-15,Jan,15,-64.164,31.665,400,17.8438,36.531,26.5053181047182,203.94
10231,3,2008-01-15,Jan,15,-64.164,31.665,410,17.7346,36.5044,26.5122321780796,199.848
10231,3,2008-01-15,Jan,15,-64.164,31.665,420,17.682,36.495,26.5183679384199,199.956
10231,3,2008-01-15,Jan,15,-64.164,31.665,430,17.7224,36.5166,26.5254711523437,206.536
10231,3,2008-01-15,Jan,15,-64.164,31.665,440,17.7196,36.5208,26.5298236913861,208.516
10231,3,2008-01-15,Jan,15,-64.164,31.665,450,17.6542,36.5064,26.5352424770093,207.106
10231,3,2008-01-15,Jan,15,-64.164,31.665,460,17.6416,36.5094,26.5410702543689,208.584
10231,3,2008-01-15,Jan,15,-64.164,31.665,470,17.6142,36.5032,26.5434508704032,208.396
10231,3,2008-01-15,Jan,15,-64.164,31.665,480,17.4993333333333,36.4815,26.5552816036462,207.566666666667
10231,3,2008-01-15,Jan,15,-64.164,31.665,490,17.5066,36.49,26.5605176774036,210.798
10231,3,2008-01-15,Jan,15,-64.164,31.665,500,17.4706,36.4836,26.5647981191594,211.956
10231,3,2008-01-15,Jan,15,-64.164,31.665,510,17.3644,36.454,26.5682578125709,209.424
10231,3,2008-01-15,Jan,15,-64.164,31.665,520,17.1446,36.3968,26.5776964102812,195.436
10231,3,2008-01-15,Jan,15,-64.164,31.665,530,16.8868,36.3356,26.5926706359056,185.808
10231,3,2008-01-15,Jan,15,-64.164,31.665,540,16.6716,36.2908,26.609539842625,179.838
10231,3,2008-01-15,Jan,15,-64.164,31.665,550,16.502,36.257,26.6237686806913,176.894
10231,3,2008-01-15,Jan,15,-64.164,31.665,560,16.3344,36.227,26.6401612922233,175.132
10231,3,2008-01-15,Jan,15,-64.164,31.665,570,16.1094,36.184,26.6594855925583,170.978
10231,3,2008-01-15,Jan,15,-64.164,31.665,580,15.8998,36.1502,26.6819110682597,174.714
10231,3,2008-01-15,Jan,15,-64.164,31.665,590,15.752,36.1276,26.698520615596,181.688
10231,3,2008-01-15,Jan,15,-64.164,31.665,600,15.6232,36.1042,26.7100190834342,182.556
10231,3,2008-01-15,Jan,15,-64.164,31.665,610,15.422,36.0698,26.7290762264009,179.02
10231,3,2008-01-15,Jan,15,-64.164,31.665,620,15.2266,36.0356,26.746642327467,174.578
10231,3,2008-01-15,Jan,15,-64.164,31.665,630,15.0698,36.0076,26.7600925644906,173.03
10231,3,2008-01-15,Jan,15,-64.164,31.665,640,14.8526,35.9724,26.7809051826283,169.824
10231,3,2008-01-15,Jan,15,-64.164,31.665,650,14.5978,35.93,26.8038199574605,169.664
10231,3,2008-01-15,Jan,15,-64.164,31.665,660,14.2902,35.878,26.8299162220842,173.89
10231,3,2008-01-15,Jan,15,-64.164,31.665,670,14.017,35.836,26.8555615992645,173.316
10231,3,2008-01-15,Jan,15,-64.164,31.665,680,13.7966,35.8038,26.87711000248,171.73
10231,3,2008-01-15,Jan,15,-64.164,31.665,690,13.639,35.78,26.891688505127,169.83
10231,3,2008-01-15,Jan,15,-64.164,31.665,700,13.388,35.7403333333333,26.912797066503,166.278333333333
10231,3,2008-01-15,Jan,15,-64.164,31.665,710,13.0928,35.6974,26.9397395853747,163.316
10231,3,2008-01-15,Jan,15,-64.164,31.665,720,12.869,35.6646,26.9593598920863,161.78
10231,3,2008-01-15,Jan,15,-64.164,31.665,730,12.6468,35.634,26.9799160825606,160.388
10231,3,2008-01-15,Jan,15,-64.164,31.665,740,12.3354,35.588,27.0052142767593,158.216
10231,3,2008-01-15,Jan,15,-64.164,31.665,750,12.0504,35.5516,27.0320425899331,156.678
10231,3,2008-01-15,Jan,15,-64.164,31.665,760,11.7488,35.5102,27.0571554210461,153.454
10231,3,2008-01-15,Jan,15,-64.164,31.665,770,11.4368,35.4674,27.0822340772252,148.594
10231,3,2008-01-15,Jan,15,-64.164,31.665,780,11.242,35.4442,27.1002057723224,147.632
10231,3,2008-01-15,Jan,15,-64.164,31.665,790,11.023,35.4182,27.1199405471173,147.534
10231,3,2008-01-15,Jan,15,-64.164,31.665,800,10.7546,35.3848,27.1421621030371,146.8
10231,3,2008-01-15,Jan,15,-64.164,31.665,810,10.4238,35.3454,27.169818271153,146.428
10231,3,2008-01-15,Jan,15,-64.164,31.665,820,10.1992,35.316,27.1859269602225,145.668
10231,3,2008-01-15,Jan,15,-64.164,31.665,830,9.9468,35.2904,27.2091826338419,146.568
10231,3,2008-01-15,Jan,15,-64.164,31.665,840,9.6774,35.2594,27.2302874364884,146.722
10231,3,2008-01-15,Jan,15,-64.164,31.665,850,9.3302,35.2212,27.2576974367027,146.962
10231,3,2008-01-15,Jan,15,-64.164,31.665,860,9.0172,35.1978,27.2899716825951,149.752
10231,3,2008-01-15,Jan,15,-64.164,31.665,870,8.8574,35.1876,27.3075355455312,152.116
10231,3,2008-01-15,Jan,15,-64.164,31.665,880,8.74216666666667,35.196,27.3324431942031,157.218333333333
10231,3,2008-01-15,Jan,15,-64.164,31.665,890,8.607,35.1942,27.3523028584206,160.674
10231,3,2008-01-15,Jan,15,-64.164,31.665,900,8.5174,35.191,27.363841014538,162.558
10231,3,2008-01-15,Jan,15,-64.164,31.665,910,8.2916,35.1726,27.3840234814345,164.062
10231,3,2008-01-15,Jan,15,-64.164,31.665,920,8.0654,35.1602,27.4084569405909,165.532
10231,3,2008-01-15,Jan,15,-64.164,31.665,930,7.8772,35.1422,27.4223423132561,168.682
10231,3,2008-01-15,Jan,15,-64.164,31.665,940,7.6974,35.128,27.4375707946129,171.92
10231,3,2008-01-15,Jan,15,-64.164,31.665,950,7.5978,35.1278,27.4519950709995,174.334
10231,3,2008-01-15,Jan,15,-64.164,31.665,960,7.3898,35.108,27.4662448709359,177.268
10231,3,2008-01-15,Jan,15,-64.164,31.665,970,7.254,35.106,27.4839741429946,180.196
10231,3,2008-01-15,Jan,15,-64.164,31.665,980,7.1628,35.1146,27.5036421821951,183.284
10231,3,2008-01-15,Jan,15,-64.164,31.665,990,7.0622,35.1166,27.519310222772,185.99
10231,3,2008-01-15,Jan,15,-64.164,31.665,1000,6.9364,35.11,27.5315307940854,188.412
10231,3,2008-01-15,Jan,15,-64.164,31.665,1010,6.785,35.1072,27.5500227631742,191.428
10231,3,2008-01-15,Jan,15,-64.164,31.665,1020,6.7406,35.1138,27.5613417443589,192.882
10231,3,2008-01-15,Jan,15,-64.164,31.665,1030,6.6298,35.1176,27.5792984487825,197.002
10231,3,2008-01-15,Jan,15,-64.164,31.665,1040,6.50733333333333,35.1208333333333,27.5982232722286,201.798333333333
10231,3,2008-01-15,Jan,15,-64.164,31.665,1050,6.4278,35.1206,27.6086310014238,204.13
10231,3,2008-01-15,Jan,15,-64.164,31.665,1060,6.3498,35.1164,27.6156193261614,205.888
10231,3,2008-01-15,Jan,15,-64.164,31.665,1070,6.2598,35.1142,27.6256686540988,208.162
10231,3,2008-01-15,Jan,15,-64.164,31.665,1080,6.2084,35.114,27.6322527890601,209.792
10231,3,2008-01-15,Jan,15,-64.164,31.665,1090,6.1268,35.1142,27.6429736326703,212.338
10231,3,2008-01-15,Jan,15,-64.164,31.665,1100,6.0364,35.1108,27.6518893635257,214.226
10231,3,2008-01-15,Jan,15,-64.164,31.665,1110,5.9716,35.1106,27.6600272036873,215.962
10231,3,2008-01-15,Jan,15,-64.164,31.665,1120,5.9318,35.112,27.6662487629289,217.286
10231,3,2008-01-15,Jan,15,-64.164,31.665,1130,5.891,35.111,27.6706778153646,218.204
10231,3,2008-01-15,Jan,15,-64.164,31.665,1140,5.849,35.111,27.6760268956816,218.876
10231,3,2008-01-15,Jan,15,-64.164,31.665,1150,5.7868,35.108,27.6814783965935,220.168
10231,3,2008-01-15,Jan,15,-64.164,31.665,1160,5.7224,35.1068,27.6885811432099,221.596
10231,3,2008-01-15,Jan,15,-64.164,31.665,1170,5.6624,35.1044,27.694147349145,223.386
10231,3,2008-01-15,Jan,15,-64.164,31.665,1180,5.611,35.101,27.697832600469,225.202
10231,3,2008-01-15,Jan,15,-64.164,31.665,1190,5.545,35.0958,27.7018205357026,227.486
10231,3,2008-01-15,Jan,15,-64.164,31.665,1200,5.46366666666667,35.0895,27.706741249131,229.911666666667
10231,3,2008-01-15,Jan,15,-64.164,31.665,1210,5.381,35.0832,27.7117397534762,232.226
10231,3,2008-01-15,Jan,15,-64.164,31.665,1220,5.3272,35.0818,27.7171213164748,233.524
10231,3,2008-01-15,Jan,15,-64.164,31.665,1230,5.2848,35.081,27.7216007725362,234.454
10231,3,2008-01-15,Jan,15,-64.164,31.665,1240,5.246,35.08,27.7254758635216,235.194
10231,3,2008-01-15,Jan,15,-64.164,31.665,1250,5.206,35.0768,27.7277301228222,236.264
10231,3,2008-01-15,Jan,15,-64.164,31.665,1260,5.1576,35.0724,27.7299887091134,237.472
10231,3,2008-01-15,Jan,15,-64.164,31.665,1270,5.1024,35.0684,27.7333214585742,238.946
10231,3,2008-01-15,Jan,15,-64.164,31.665,1280,5.0652,35.0646,27.734705700898,240.024
10231,3,2008-01-15,Jan,15,-64.164,31.665,1290,5.0346,35.0614,27.7357890717843,241.022
10231,3,2008-01-15,Jan,15,-64.164,31.665,1300,4.995,35.0588,27.7383672443623,241.916
10231,3,2008-01-15,Jan,15,-64.164,31.665,1310,4.9586,35.0562,27.7405631317189,242.78
10231,3,2008-01-15,Jan,15,-64.164,31.665,1320,4.9212,35.0534,27.7426963126949,243.67
10231,3,2008-01-15,Jan,15,-64.164,31.665,1330,4.8734,35.0492,27.7448764120511,244.742
10231,3,2008-01-15,Jan,15,-64.164,31.665,1340,4.8362,35.0464,27.7469472888056,245.524
10231,3,2008-01-15,Jan,15,-64.164,31.665,1350,4.8038,35.0438,27.7486221684433,246.264
10231,3,2008-01-15,Jan,15,-64.164,31.665,1360,4.75766666666667,35.04,27.7508724750843,246.945
10231,3,2008-01-15,Jan,15,-64.164,31.665,1370,4.69,35.0318,27.7519842895261,248.142
10231,3,2008-01-15,Jan,15,-64.164,31.665,1380,4.6194,35.0224,27.7523985662359,249.38
10231,3,2008-01-15,Jan,15,-64.164,31.665,1390,4.5688,35.0162,27.7531096776612,250.41
10231,3,2008-01-15,Jan,15,-64.164,31.665,1400,4.515,35.0102,27.7542984815122,251.596
10231,3,2008-01-15,Jan,15,-64.164,31.665,1410,4.5058,35.01,27.7552415345926,251.876
10231,3,2008-01-15,Jan,15,-64.164,31.665,1420,4.4754,35.007,27.7562482297068,252.53
10231,3,2008-01-15,Jan,15,-64.164,31.665,1430,4.4344,35.0024,27.7571128401028,253.45
10231,3,2008-01-15,Jan,15,-64.164,31.665,1440,4.3732,34.9944,27.7574088914508,254.626
10231,3,2008-01-15,Jan,15,-64.164,31.665,1450,4.3306,34.9896,27.7582322901199,255.65
10231,3,2008-01-15,Jan,15,-64.164,31.665,1460,4.2998,34.9862,27.7588950719519,256.352
10231,3,2008-01-15,Jan,15,-64.164,31.665,1470,4.2698,34.9832,27.7597798980921,256.916
10231,3,2008-01-15,Jan,15,-64.164,31.665,1480,4.2454,34.9812,27.7608594352717,257.39
10231,3,2008-01-15,Jan,15,-64.164,31.665,1490,4.2268,34.9798,27.7618002416824,257.828
10231,3,2008-01-15,Jan,15,-64.164,31.665,1500,4.209,34.9793333333333,27.7633746762982,258.26
10231,4,2008-01-15,Jan,15,-64.164,31.664,10,20.962,36.5704,25.7043937221793,221.09
10231,4,2008-01-15,Jan,15,-64.164,31.664,20,20.9606,36.5696,25.7046841148481,221.16
10231,4,2008-01-15,Jan,15,-64.164,31.664,30,20.957,36.5684,25.7052824098253,220.866
10231,4,2008-01-15,Jan,15,-64.164,31.664,40,20.96,36.5688,25.7052879673498,220.956
10231,4,2008-01-15,Jan,15,-64.164,31.664,50,20.9492,36.5664,25.7069502427044,220.486
10231,4,2008-01-15,Jan,15,-64.164,31.664,60,20.9416,36.5642,25.7078933028026,220.254
10231,4,2008-01-15,Jan,15,-64.164,31.664,70,20.9284,36.5648,25.7125012104772,219.16
10231,4,2008-01-15,Jan,15,-64.164,31.664,80,20.9058,36.564,25.7186053595497,218.014
10231,4,2008-01-15,Jan,15,-64.164,31.664,90,20.838,36.5538,25.7298763727779,215.514
10231,4,2008-01-15,Jan,15,-64.164,31.664,100,20.688,36.539,25.7599528234499,212.766
10231,4,2008-01-15,Jan,15,-64.164,31.664,110,20.5828,36.5544,25.8007340441811,211.636
10231,4,2008-01-15,Jan,15,-64.164,31.664,120,20.4808,36.5584,25.831862882987,209.818
10231,4,2008-01-15,Jan,15,-64.164,31.664,130,20.3802,36.575,25.8721376447586,205.994
10231,4,2008-01-15,Jan,15,-64.164,31.664,140,20.2582,36.618,25.9381797508961,199.794
10231,4,2008-01-15,Jan,15,-64.164,31.664,150,19.9374,36.6464,26.0458282524343,194.452
10231,4,2008-01-15,Jan,15,-64.164,31.664,160,19.5112,36.6582,26.1676651601346,191.75
10231,4,2008-01-15,Jan,15,-64.164,31.664,170,19.312,36.6494,26.2134264007442,192.248
10231,4,2008-01-15,Jan,15,-64.164,31.664,180,19.1056,36.6422,26.2618770477063,193.144
10231,4,2008-01-15,Jan,15,-64.164,31.664,190,18.9126,36.634,26.3057423356906,194.764
10231,4,2008-01-15,Jan,15,-64.164,31.664,200,18.7594,36.6232,26.3371469631397,195.548
10231,4,2008-01-15,Jan,15,-64.164,31.664,210,18.652,36.6176,26.3606690331047,197.09
10231,4,2008-01-15,Jan,15,-64.164,31.664,220,18.5106,36.6004,26.3838226057369,196.486
10231,4,2008-01-15,Jan,15,-64.164,31.664,230,18.4292,36.594,26.3999364308338,197.134
10231,4,2008-01-15,Jan,15,-64.164,31.664,240,18.3736,36.5912,26.4122506691124,197.792
