year,month,depth,func,density,oxygen,salinity,temperature
2008,Feb,1000,median,0.0538683590241149,9.34656944444447,0.00137476190476349,-0.372252380952381
2008,Mar,100,min,-0.180557506502488,0.0541773809523818,-0.0468037210012184,-0.37298695054945
2008,Mar,100,max,0.137140965285926,4.43979781596849,0.0737952846860779,0.641578705692805
2008,Mar,100,median,-0.0676977022152467,1.86155726495727,0.0113551072392539,0.307316414376142
2008,Mar,200,min,0.060633311812154,-20.2221891156462,-0.0402196812544204,-1.09012063186813
2008,Mar,200,max,0.235841510614058,-3.49864368958109,0.0276362912087933,-0.324300904452688
2008,Mar,200,median,0.136318863507707,-11.46543525182,-0.0155482629901407,-0.587644830827067
2008,Mar,300,min,0.0291801112008407,-3.30175594756122,-0.0275028571428564,-0.560096021303259
2008,Mar,300,max,0.140033890442702,5.77124542606518,0.0526095845382741,0.105536920024417
2008,Mar,300,median,0.0734493543840387,1.17066410497398,-0.00122293825221931,-0.295383030492902
2008,Mar,400,min,0.00700518762770486,-3.03634769616349,-0.0628460317460338,-0.600476565130776
2008,Mar,400,max,0.0966831312030401,9.302242870225,0.0880352747252715,0.127175518925519
2008,Mar,400,median,0.0496930262024549,2.8971600877193,-0.0157269047619053,-0.241181719683823
2008,Mar,500,min,-0.0293186948632105,-8.97360555159136,-0.140424031339037,-0.779933446463382
2008,Mar,500,max,0.0859584437478915,2.726177274918,0.0877707692307652,0.393117664393355
2008,Mar,500,median,0.0399536877519182,-2.77754236874245,-0.0619592835137617,-0.341327107731015
2008,Mar,600,min,-0.0373446334828422,-6.54457539682537,-0.16488416666666,-1.00395879629628
2008,Mar,600,max,0.0870582170879324,6.36051798941804,0.0951102380952449,0.647299047619072
2008,Mar,600,median,0.032219794600973,-0.179023809523756,-0.0523563888888816,-0.318120535714266
2008,Mar,700,min,-0.0435020625837446,-10.6427182539683,-0.161687301587271,-1.20270952380953
2008,Mar,700,max,0.0900540593073238,3.08805000000001,0.0726859523809651,0.633584444444447
2008,Mar,700,median,0.0260933372166576,-2.7971654761905,-0.0396968253968062,-0.202772698412691
2008,Mar,800,min,-0.0588149676372609,-6.52343333333334,-0.111952380952381,-0.980592777777778
2008,Mar,800,max,0.0867139886088069,1.66794047619047,0.0743433333333314,0.595845079365079
2008,Mar,800,median,0.0215275872640603,-2.8425,-0.0135852380952386,-0.111064761904762
2008,Mar,900,min,-0.0706523823960836,-12.3737809523809,-0.0550923809523809,-0.65365238095238
2008,Mar,900,max,0.0645658712322081,3.28350793650796,0.0463761904761952,0.593935238095239
2008,Mar,900,median,0.0113448259624942,-4.02966666666666,0.00979619047619451,0.0997409523809534
2008,Mar,1000,min,-0.0551673442220526,-21.4424857142857,-0.015273809523805,-0.270940476190476
2008,Mar,1000,max,0.0459266143096038,0.718142857142851,0.037389047619051,0.562535714285715
2008,Mar,1000,median,-0.0055335692013081,-10.6754113095238,0.0142857142857125,0.191703819444444
2008,Apr,100,min,-0.236950558160853,-1.64178311688312,-0.0168346969696955,-0.162264286546787
2008,Apr,100,max,0.0517168095691218,4.6515952690167,0.0758663186813209,1.12224522108843
2008,Apr,100,median,-0.119022724379656,0.286945630559927,0.0311582127396441,0.533210986394559
2008,Apr,200,min,-0.0465664380140431,-11.1244378478664,-0.0194127810284996,-0.537683652062224
2008,Apr,200,max,0.134970924288321,4.55625781004707,0.0234383139479561,0.141803503401363
2008,Apr,200,median,0.0482614206386991,-3.78622530207889,0.00727590492840591,-0.156605163883734
2008,Apr,300,min,0.00747576805787631,-3.21967846320345,-0.0212949683649626,-0.546272037962037
2008,Apr,300,max,0.109533892981602,6.88525528519102,0.0366204437229456,0.0815110714285723
2008,Apr,300,median,0.0520299587151634,1.1972074211503,0.009142036415966,-0.202262715617714
2008,Apr,400,min,-0.00321951750224514,1.981012987013,-0.00956788497217076,-0.266736734693875
2008,Apr,400,max,0.0670748409001156,14.4262974739546,0.0885510606060578,0.266379413919413
2008,Apr,400,median,0.02447604267552,7.68828142809574,0.0418464687693252,0.048372660672662
2008,Apr,500,min,-0.0728450020382958,4.82583953754582,0.026029404761907,0.0471463256881926
2008,Apr,500,max,0.0118677594788466,14.7313216952691,0.176638628117914,0.934759803549621
2008,Apr,500,median,-0.0303672100411987,10.4117884833421,0.101409798534799,0.510190221603793
2008,Apr,600,min,-0.0951786635353429,-0.842871031746341,-0.0280124338624361,-0.0505236111110925
2008,Apr,600,max,0.00594906184251798,9.53164999999981,0.168063888888888,1.01272388888891
2008,Apr,600,median,-0.0439064239357698,2.88346488095213,0.0748305555555575,0.462347936507956
2008,Apr,700,min,-0.101304702915868,-6.46639285714284,-0.0501785714285461,-0.280197619047618
2008,Apr,700,max,0.0213162250215291,2.92823633958633,0.143789285714291,1.12769657287157
2008,Apr,700,median,-0.0343120438148965,-2.01431646825399,0.0492805555555691,0.411586805555555
2008,Apr,800,min,-0.089435843773785,-10.3075830447331,-0.0512702380952348,-0.384603571428572
2008,Apr,800,max,0.0227802517510369,-3.48538650793651,0.0861780952380968,0.846915952380952
2008,Apr,800,median,-0.024842967880117,-6.52720580808081,0.0202944047619056,0.355343614718613
2008,Apr,900,min,-0.0774670228425869,-13.1844047619048,-0.0229859523809566,-0.394037698412697
2008,Apr,900,max,0.0298914118451457,-0.425666666666672,0.0404878571428569,0.676397619047619
2008,Apr,900,median,-0.0222902797910081,-6.73623095238096,0.00746238095237928,0.215121428571429
2008,Apr,1000,min,-0.0435663764095224,-13.4385031746033,-0.0189714285714331,-0.367555555555557
2008,Apr,1000,max,0.0392887756360736,6.18015873015864,0.0118280158730144,0.316954999999998
2008,Apr,1000,median,0.00171171915731705,-5.9734126984128,-0.00256019841269861,-0.0577160317460335
2008,May,100,min,0.080337418323321,-2.44006547619048,-0.103352564935065,-1.42319721540364
2008,May,100,max,0.350963535968894,1.66095913729126,0.0249503555967863,-0.326699515960229
2008,May,100,median,0.188594997111869,-0.368134209441365,-0.0326589512471642,-0.787547721484865
2008,May,200,min,0.0323959727916723,2.00738015873014,-0.0554589208410619,-1.10934065878566
2008,May,200,max,0.265792775253718,9.84248253968255,0.00676302721088717,-0.10624594017094
2008,May,200,median,0.1300478529229,5.64906744485674,-0.0232829931972773,-0.554195463980463
2008,May,300,min,0.0316717646488627,-8.61763968253968,-0.0499657972582952,-0.806862667332666
2008,May,300,max,0.177760886714218,3.7296309833024,0.00426258503402011,-0.176309218559219
2008,May,300,median,0.0947044033785929,-2.97267310863739,-0.0219736111111075,-0.431471096007169
2008,May,400,min,0.0414040117136167,-3.4226595238095,-0.0695898623995035,-0.638845097402598
2008,May,400,max,0.108186615218997,9.08554964440324,-0.00700884353741316,-0.14246939909297
2008,May,400,median,0.0712992604001208,2.04343084415586,-0.0414889115646204,-0.415501808905379
2008,May,500,min,0.0289355733708305,-7.99522251984121,-0.18779345809282,-1.00945733516484
2008,May,500,max,0.114641540928275,5.99836453308598,-0.0291626875901798,-0.172552811355313
2008,May,500,median,0.073793026829815,-0.749145188492051,-0.115035007064684,-0.638913101759355
2008,May,600,min,0.0384860325565555,-11.8025015873016,-0.280404126984145,-1.6817450793651
2008,May,600,max,0.150753786226097,-0.068104195011216,-0.0672734467120222,-0.515862176870758
2008,May,600,median,0.0856965951604991,-4.00028514739219,-0.16819126984128,-0.975119478458051
2008,May,700,min,0.0368271500472375,-12.6619222222223,-0.260966507936516,-1.86446549886624
2008,May,700,max,0.14462298309661,-0.69982766439918,-0.0582005555555654,-0.398007732426322
2008,May,700,median,0.0907166557141359,-6.75958888888897,-0.152863888888895,-1.06833111111114
2008,May,800,min,0.0549918827762888,-5.13429523809526,-0.234034285714287,-2.00003537414966
2008,May,800,max,0.151036116918444,2.6419238095238,-0.0521798639455824,-0.41452231292517
2008,May,800,median,0.0986159949734962,-0.755964625850339,-0.145383809523807,-1.22828285714286
2008,May,900,min,0.051693488868608,4.54680317460316,-0.138942857142851,-1.54912666666667
2008,May,900,max,0.155206542538366,17.5663727891156,-0.0244606802721066,-0.506746870748299
2008,May,900,median,0.106386041444701,11.5086380952381,-0.0663866666666664,-0.981446870748299
2008,May,1000,min,0.0398836108206986,6.10591020408162,-0.0539841269841332,-1.25771452380952
2008,May,1000,max,0.130203600625006,28.887,-0.00835133786848985,-0.426251632653061
2008,May,1000,median,0.0808154347803942,17.8535049319728,-0.0308437188208686,-0.776922267573696
2008,Jun,100,min,-0.133671486209359,6.97730389610391,0.0129834632034616,-0.120996255411253
2008,Jun,100,max,0.0397973964498064,11.7689067821068,0.105080628736346,0.799420779220782
2008,Jun,100,median,-0.0645493282993357,8.89029298082869,0.0528867058338491,0.372931731601735
2008,Jun,200,min,0.0648965839705049,-6.82001218305504,-0.100734978354978,-1.06882268707483
2008,Jun,200,max,0.180500682039114,-0.888727839620714,-0.041279688723975,-0.451664523809527
2008,Jun,200,median,0.114267661102641,-4.41997817460319,-0.0746711059575347,-0.655906839826841
2008,Jun,300,min,0.157584216773376,-9.3552883116883,-0.273931082251082,-1.91753959802103
2008,Jun,300,max,0.242493051143928,1.750600133993,-0.215390249433106,-1.32693711605855
2008,Jun,300,median,0.196112783658631,-4.20492958152957,-0.239406387858175,-1.54008093073593
2008,Jun,400,min,0.163673467046184,-13.4945913419913,-0.422130158730162,-2.4408296433725
2008,Jun,400,max,0.268406840897921,1.72451747062462,-0.318194538239538,-1.76307961451247
2008,Jun,400,median,0.203188985929028,-5.95505180375179,-0.367834458874462,-2.05541007781901
2008,Jun,500,min,0.176654587451129,-14.0587131390435,-0.474162071394218,-2.86339360750361
2008,Jun,500,max,0.260562057944963,-1.6795216141002,-0.339265122311552,-1.95152021490415
2008,Jun,500,median,0.211699531931657,-8.32096012033604,-0.416288550986053,-2.40371396241325
2008,Jun,600,min,0.20130116144858,-19.1042857142858,-0.524773185941015,-3.4818607142857
2008,Jun,600,max,0.302229073522547,-10.4153565656567,-0.32540253040608,-2.21424721088435
2008,Jun,600,median,0.249093111211057,-13.9375849206351,-0.43059799525868,-2.79906984281591
2008,Jun,700,min,0.190240069395344,-8.62775000000002,-0.445810317460321,-3.29362023809523
2008,Jun,700,max,0.29594957744327,0.551072727272668,-0.248577255205113,-1.99428099773241
2008,Jun,700,median,0.240298372417012,-4.17014850030927,-0.339763593073599,-2.67132306122447
2008,Jun,800,min,0.165373994416175,13.6651224489796,-0.257627891156467,-2.64435714285714
2008,Jun,800,max,0.257499337578803,20.3503333333333,-0.10397653061225,-1.52467619047619
2008,Jun,800,median,0.21005479594859,17.8905306122449,-0.170901122448981,-2.14076217687075
2008,Jun,900,min,0.125521718272797,22.7445176870748,-0.108324829931973,-2.08224047619048
2008,Jun,900,max,0.21920450333786,33.980806122449,-0.0388823809523871,-1.10685680272109
2008,Jun,900,median,0.170316505425181,28.4467761904762,-0.0717380272108841,-1.52453013605442
2008,Jun,1000,min,0.0856593067933353,17.3885988662132,-0.0291480952380994,-1.3205306122449
2008,Jun,1000,max,0.150226018723554,32.4421428571429,0.00279547619047094,-0.659082437641724
2008,Jun,1000,median,0.111489014805507,24.1063907029479,-0.0113266439909339,-0.921505714285714
2008,Jul,100,min,-0.0773963322563134,-5.13667677322678,-0.0707946200624789,-0.838157004107003
2008,Jul,100,max,0.221020928749123,1.26731792413938,0.0152942539999614,0.264609647495362
2008,Jul,100,median,0.040695979900633,-1.37403642785785,-0.0210762832405749,-0.216734068709069
2008,Jul,200,min,0.0108943534819268,-3.29351408313909,-0.0604178067963801,-0.78148936777508
2008,Jul,200,max,0.175203459718137,4.77235795157222,0.00355808286951032,-0.0325859271680677
2008,Jul,200,median,0.0557098718493592,0.99588866411365,-0.0163835664335643,-0.290034235209234
2008,Jul,300,min,-0.00214532185083627,-7.20037012987012,-0.0400752247752223,-0.593497989312272
2008,Jul,300,max,0.118016112217248,4.72795940567369,0.0214902514152513,0.0485735081585084
2008,Jul,300,median,0.0310506499912364,-1.01032661386233,-0.00489555444555379,-0.145528166357451
2008,Jul,400,min,-0.0384354691843356,-6.63122943722945,-0.0515226654298076,-0.504818902526047
2008,Jul,400,max,0.0752358238845865,8.62596232735518,0.0570671994671983,0.229168747918745
2008,Jul,400,median,0.0187755063532009,0.540828763828756,0.0082617965367966,-0.0309283216783225
2008,Jul,500,min,-0.0408844622095224,-4.18014983164983,-0.0709296568510851,-0.59390205627707
2008,Jul,500,max,0.0754238862196779,7.57339248185676,0.0929032013819509,0.601209750388485
2008,Jul,500,median,0.00250107175703818,2.66594108206607,0.014577642555853,0.0436801311783341
2008,Jul,600,min,-0.043200226676845,-14.0810277777778,-0.183325147392289,-0.982116439909314
2008,Jul,600,max,0.102040553308907,-0.295982426303993,0.0367459750566894,0.16971230158728
2008,Jul,600,median,0.0347084916401172,-4.24149920634935,-0.0652448374905461,-0.413967380952393
2008,Jul,700,min,-0.0091271518044671,-14.3935968253967,-0.203199761904742,-1.41152404761904
2008,Jul,700,max,0.110308088701874,-0.827212925170016,0.0164860657596577,0.262182142857148
2008,Jul,700,median,0.0420354514037875,-5.37213900226749,-0.07745749999998,-0.483634365079366
2008,Jul,800,min,-0.020387783478899,-12.2182777777778,-0.211066666666667,-1.69083333333333
2008,Jul,800,max,0.139285131060703,5.07065608465609,-0.0147620408163291,-0.00859761904761847
2008,Jul,800,median,0.0578118954724136,0.277972656840518,-0.0811496598639465,-0.71833820861678
2008,Jul,900,min,0.00118421679968606,-0.826751700680262,-0.120065476190483,-1.42561428571429
2008,Jul,900,max,0.119574605470721,15.5989142857143,-0.0243813605442185,-0.025239285714286
2008,Jul,900,median,0.0521928103636498,7.15599047619047,-0.0534106462585058,-0.576323027210885
2008,Jul,1000,min,-0.00368175681191829,0.440219841269851,-0.0685014285714232,-1.0406369047619
2008,Jul,1000,max,0.0943090823759967,20.1803416666667,-0.0309448412698359,-0.17440683106576
2008,Jul,1000,median,0.0297062859360189,7.36319047619048,-0.0464658730158689,-0.515664070294784
2008,Aug,100,min,-0.0717317239285578,-15.4159682539682,-0.120323571428578,-1.51265085549371
2008,Aug,100,max,0.324730172489328,0.67611683158114,-0.0101770109255881,0.0953930385487496
2008,Aug,100,median,0.0984334604976915,-6.84986438878582,-0.0608433024118753,-0.564620882292314
2008,Aug,200,min,0.0103016001674519,1.13930894660896,-0.0246509513502389,-0.73728814058957
2008,Aug,200,max,0.171701726115774,7.44813946608949,0.0256245804988637,0.0247614512471621
2008,Aug,200,median,0.0736160297209523,3.75190839002269,0.0029835910121605,-0.273193644609361
2008,Aug,300,min,0.0010096585122561,-3.19291955266954,-0.0269894021851158,-0.517791779014637
2008,Aug,300,max,0.125247032619995,8.05536631622346,0.0324213038548749,0.0862827664399077
2008,Aug,300,median,0.0518621485872757,1.22393535353535,0.00620531024531346,-0.199436064728925
2008,Aug,400,min,0.0182707702097105,-2.91543412698414,-0.0763724242424289,-0.661485362811792
2008,Aug,400,max,0.122248808732742,9.56702972582971,0.0305430952380945,-0.014754509379511
2008,Aug,400,median,0.055682982491394,1.94399054834055,-0.0198647619047634,-0.292535192743767
2008,Aug,500,min,0.0340084752717935,17.440574782691,-0.091909110235008,-0.916573670377243
2008,Aug,500,max,0.157762343466484,26.7363673177352,0.0488140022675694,0.0599770361781076
2008,Aug,500,median,0.0829063810474118,21.5632399281935,-0.0221969331065779,-0.446073997371677
2008,Aug,600,min,-0.062854761253611,40.259875,0.170615780522738,0.592830753968251
2008,Aug,600,max,0.0363893735161689,55.8167265873016,0.352057560568085,1.54770416666667
2008,Aug,600,median,-0.0166697355915453,48.8546911075035,0.254708838383845,0.931076190476183
2008,Aug,700,min,-0.247417323764761,56.9964814814816,0.481676190476186,2.50234722222223
2008,Aug,700,max,-0.145200781600085,71.7702173141187,0.670387959482035,3.66923341687552
2008,Aug,700,median,-0.197682752712101,64.3607073934838,0.571181017316015,3.01510562567133
2008,Aug,800,min,-0.316636570480089,27.9876666666667,0.426071428571433,2.77589523809524
2008,Aug,800,max,-0.223200190589239,39.7309700680272,0.572479999999999,3.99830857142857
2008,Aug,800,median,-0.272470937635752,34.3659297619048,0.494066666666669,3.40620476190476
2008,Aug,900,min,-0.269324257662344,-1.09529523809522,0.256321428571425,2.23792619047619
2008,Aug,900,max,-0.170136867615248,10.5477619047619,0.328411564625853,3.03077857142857
2008,Aug,900,median,-0.221278336471592,5.0619265873016,0.293764285714289,2.64746452380953
2008,Aug,1000,min,-0.170655293441182,-28.9261,0.0228922619047651,0.866567857142856
2008,Aug,1000,max,-0.0929758728258818,-12.268875,0.0648059523809579,1.52072047619048
2008,Aug,1000,median,-0.133414458468408,-21.0822346230159,0.049289880952383,1.20097568027211
2008,Sep,100,min,0.0268110812330242,-9.13858722943723,-0.0942742966557262,-1.12437609364492
2008,Sep,100,max,0.297665232275619,-0.395783566433551,-0.0138793841779119,-0.253174036519038
2008,Sep,100,median,0.135734694381512,-4.68299641311069,-0.0482771488735381,-0.715620324675324
2008,Sep,200,min,0.0241600755544873,-0.363122510822507,-0.047588847660279,-0.874121297670584
2008,Sep,200,max,0.199192824782433,6.53059659863945,0.00879273024361282,-0.17408380238809
2008,Sep,200,median,0.0925567138654113,3.10541955266956,-0.0148764940614967,-0.418355157699445
2008,Sep,300,min,0.0183742868648302,-5.13979935064936,-0.0467141280941306,-0.619169542124542
2008,Sep,300,max,0.13474502807896,3.94985846581056,-0.00231379406308463,-0.118995464852606
2008,Sep,300,median,0.0673908629472031,-1.20555037105751,-0.0199475865800913,-0.326570634920635
2008,Sep,400,min,0.0985506023712155,-1.18151515151513,-0.181652034632037,-1.27394675324675
2008,Sep,400,max,0.176842417315893,11.7562817417876,-0.119229870433024,-0.81473663986807
2008,Sep,400,median,0.133887068444704,4.3439455194199,-0.151399930624937,-1.07157071082979
2008,Sep,500,min,0.0858877472902435,18.9577499472749,-0.124680435754719,-1.18012495670996
2008,Sep,500,max,0.171587497328733,32.8609736085342,0.0172360324533898,-0.329210091597249
2008,Sep,500,median,0.126823397634137,26.5238906761305,-0.0526791555204085,-0.699202714174055
2008,Sep,600,min,-0.0622893922810839,47.1890147392289,0.157541269841261,0.407101587301566
2008,Sep,600,max,0.0511330588394579,56.5612784580498,0.404557188208614,1.51129580498864
2008,Sep,600,median,-0.0136380837921237,51.1872431972788,0.287877959183668,1.03130266439907
2008,Sep,700,min,-0.247040786884782,60.3622698412698,0.48276111111111,2.50865952380954
2008,Sep,700,max,-0.133112747462373,71.965197505669,0.687107936507935,3.7234656462585
2008,Sep,700,median,-0.198279421557757,66.1711487528345,0.596753095238096,3.19023587301588
2008,Sep,800,min,-0.262356636985118,56.2542380952381,0.437147619047614,2.57379523809524
2008,Sep,800,max,-0.139349097201286,66.569031292517,0.585234149659861,3.79516816326531
2008,Sep,800,median,-0.202242885434117,61.2353285714286,0.522671428571428,3.25705714285714
2008,Sep,900,min,-0.305208534114993,-14.3498639455783,0.219980952380951,1.99887142857143
2008,Sep,900,max,-0.174244130282265,3.19166666666666,0.282865986394562,3.21993891156463
2008,Sep,900,median,-0.245933146979695,-7.45848843537416,0.25623156462585,2.72922952380952
2008,Sep,1000,min,-0.153426022203568,-25.6252707482993,0.00751904761904854,0.466250000000001
2008,Sep,1000,max,-0.0462293243506622,-7.8869560090703,0.0518559523809543,1.35853027210884
2008,Sep,1000,median,-0.111979470990502,-18.0313346938775,0.0305074092970514,0.974704829931973
2008,Oct,100,min,-0.0317056341540294,-2.76876666666666,-0.0945664172335654,-1.26643078488971
2008,Oct,100,max,0.336096634240921,11.7547656565657,0.00413054683411218,0.28015238095238
2008,Oct,100,median,0.152541150060681,3.79291335688122,-0.0342023015873068,-0.70435856266749
2008,Oct,200,min,0.0209351481115796,-6.17491428571427,-0.0579445815295827,-0.710246353844568
2008,Oct,200,max,0.165031554404681,0.321977685806274,0.0002027551020376,-0.0505336054421761
2008,Oct,200,median,0.0801350845637394,-2.60612950937951,-0.0232867460317436,-0.40068206864564
2008,Oct,300,min,0.0172489119810599,-5.19117619047617,-0.0401679705215372,-0.554717899005755
2008,Oct,300,max,0.123780734296979,4.43657945665447,0.00500954735741033,-0.11360030612245
2008,Oct,300,median,0.0536088176418836,-0.105058730158731,-0.0148232338693006,-0.244755238095237
2008,Oct,400,min,0.0124901673069822,-10.3251714285714,-0.072959421768708,-0.531646315192742
2008,Oct,400,max,0.089223200381884,2.43971130298272,-0.00626606227106663,-0.0864455858427284
2008,Oct,400,median,0.0454266874208056,-2.74511654694513,-0.0386466161616212,-0.315500952380951
2008,Oct,500,min,0.0153945472870447,-17.3362367724868,-0.204326051587294,-1.14770365740741
2008,Oct,500,max,0.110856284680985,-0.33487992325135,-0.041399002525246,-0.172053147348684
2008,Oct,500,median,0.0620451711718957,-7.6578462623025,-0.120777983821732,-0.631725537032413
2008,Oct,600,min,0.0287061641422248,-10.1117880952381,-0.264626984126991,-1.83651682539684
2008,Oct,600,max,0.161083110440941,0.365731251288423,-0.057037425273144,-0.23511425066998
2008,Oct,600,median,0.0741398472403958,-4.8734841269841,-0.146259455782321,-0.884832481962492
2008,Oct,700,min,0.0320892462472706,-10.2848214285714,-0.260146031746032,-1.64720380952381
2008,Oct,700,max,0.181112971988149,2.36794144506291,-0.00417855699854641,-0.182172929292932
2008,Oct,700,median,0.0876201499895828,-3.85118662131512,-0.128099603174597,-0.921506226551223
2008,Oct,800,min,0.0298560651861486,-4.64295238095238,-0.212386190476188,-1.98926571428571
2008,Oct,800,max,0.161368540491321,7.10586190476192,-0.0107933766233757,-0.168347631416202
2008,Oct,800,median,0.08534611826048,2.77501255411256,-0.0939494557823117,-0.908380952380952
2008,Oct,900,min,0.0245889754794284,0.909344341372929,-0.125259523809518,-1.68030714285714
2008,Oct,900,max,0.156905857070701,14.5440222222222,-0.00901461348175303,-0.225107538651824
2008,Oct,900,median,0.0731451353883568,7.54878219954649,-0.0482760709132073,-0.77854306122449
2008,Oct,1000,min,0.0153111857018935,3.32913419913419,-0.0444342857142743,-1.20323809523809
2008,Oct,1000,max,0.116250713654523,23.0618190476191,0.00110086167801171,-0.225282696351267
2008,Oct,1000,median,0.0598457963484265,12.0871308561808,-0.0234182869511379,-0.554108253968253
2008,Nov,100,min,-0.233436095484667,3.88811147186149,-0.0600403123067395,-1.10060430426716
2008,Nov,100,max,0.26547239904648,17.2577377344877,0.0488839393939387,0.799608722943724
